machine_guid	c
4734bfe5327d23748cf749dfe3abef10	298
553d653a9a88229a908b6521d015dc94	285
319268cf666365924990bca1022cc42e	276
297ba267dfd97617e1347165fce15064	271
53ff5389b571d37df390027c59a6dc28	271
5ead4b3de6fbb955d2994c723407b5ec	267
6413a7aa65ae48318b3f072cc8438c71	262
40c342731cb411ab5ad817f0edf97502	260
6d25053b781c16e4c821f4a28e3f6dc4	250
3fadca472822a213097447c3122728aa	238
2794bd5cc1daaa96119b28829ca3f891	236
2ce64d5b3f74f83cbcb85ff3acf5dbae	228
341ee902ccd80fa1c0e228c1dc9501e8	218
537c03300453471950c96982a2a0b38b	214
50a5d3c3526f5ab4f63960d6e34a236b	199
6ee2e18bd31d37960cee0d7cfb177885	196
4349a2d18d27bd69717f4293843b5242	192
2e687437a139aacce4a125e97f1b9a05	166
1e609434a3fe625cc3e9bdfcd40a1f3f	165
384544f17c0e68893ca19939190f992b	164
3d89c3490e18a2c59d50b10b1199d737	152
77f99005d7c921fc167204d3b884c78f	150
3de925ee52115efca30972e9aa57eb3c	144
2e34ccbbb994d98e28e7748d158243c0	143
3d634ae1fb1e603c33facd3473d6060c	140
501ee98eb9a96437177a844d5aaa49a8	139
2db92a32b1f60204616019d178adeef0	138
3ce1caa51cef22e7a225d1b9c74889c0	135
4a7ffd225d63fad66a564319da5780ff	128
3f1ba0671b9bd7411d9e87205a82a98b	126
76c5a6298c72867e74f62cd834303ce8	122
524352e13373278a4b4dc345b6ad2dfc	120
6576a9fbcdd97b8c7bb6d23692582af7	120
162ddd6038ece1025e66dd8648e1747e	119
2e0a6062f0d7e3f98ab38e8ab54fc39a	118
4ce5405b1caf389f7c4599c2f4ef42be	116
0f8ec8481cd7d52a2a30b8dcae38a8b2	114
430de2c9066dcc43a4c7c28fa5e693ab	110
3dfda3eec429673f201a5b6d93427da9	109
27de2fd4766435c26654da9185608ce7	106
1eb9f4da8c4b0039f80e0e2183028d69	105
177bd7b974ad16697622cb78ba8426b8	103
2523e4d2e39b9e94ec689ec66f829d62	103
35ee37ec3ecf866548a4915715adb1c4	99
4dbcfafc448fa261870798cbfa3fa012	99
19b8ac7439eaa7279d96ed167cf547d1	87
3a49792e910feb905e3f5ad1e6154d2b	86
2c5716cf1662419672b9e2f0e99b230b	86
269ec15e345586a8cdc99cc8039f0ad6	85
2ef16903dd5a0223028760bfc599c597	83
2a6f7d900576f5ecda0b6d7aab549a8f	74
584ef22740aa35d54f34a249f5ff0406	72
39cc1ba173296b2c8e9e043c3dc86f99	71
3408e9457e31bda6e25c5e4c68a328cd	68
4d0049c6e29a429ab901101fdf931518	68
368f19755e484001a750e5669161a1a5	67
586a2871c2794077a51033abc7fd5614	67
21b996838ab64544b9f0a89f86a841c2	67
7d5693e9fecd4a038a10901a614ebde6	67
624239e8d2df0c4b5a9b351c66cfe47e	67
4e3dface88aa4b2f91bf2d03e2219e55	66
0ffde78bfb834631a58b3a99a0d09385	66
29d417996e984e5487ad15087ffbf177	64
32c4ad7e2fd3fe9edc5b4d75a390a9ff	60
356e580f08c111e99df174d02b31ab23	60
17b07e97b2cde4936ae4af6d863b890c	59
4987d7e6b364dffe60dc2bb574266b8c	59
36bb97e3fafe4551a31ca71dc9fc2815	58
1e8da15f846fd42e5c53159ad9219e26	57
214ae1d5defedf63d5deee0cfe0fdc1b	56
4c4c454400564b108048b3c04f4a4232	54
390e98439f5235a135b0d6d63108dc7a	50
1d3cf43be09b9b3b92c9c4e634cc5d1c	50
1c93af6f4a784c878d99525196163082	47
4ca34bf9ad2730d01aa223b72041f80b	46
2f447e6404406ec30975dd9040868d89	44
401164e2ae7e0ff6b690772510521c13	43
212e9efa429f480a8972043e7ca346a8	42
28ce0ff401cf2da5e3f4bb59d1a2ee64	41
3f7e88e5027dfd56adfe0b33a252c96e	41
29f6bb6d3d4003a5b3630e892e7300cf	40
495b36f3fb139d096fe5f1226a1f8f82	39
2af3d95547864ded8f786e8fb061dce7	37
6a9a95573b97493c8969d4498d299f6d	37
68290326646040229d6d0bdf03e87350	36
4b7190ab3bfb4093ef20a505ebcd48d8	35
3ec48cdb40394afdb82d6a20ea21c9c1	33
3f3db32e4337413893b61b21ddb20037	30
4932aff5faf3a2ecb3bdb17a754421d7	29
1b9ca111a8df018e2bdf6e45f41c827d	29
42b2e839f2849cc8ef70a7c040253519	28
28ddadb1c2884cbbb30f9417c79cc27d	24
5156534d6640411fb277118610896e54	22
20506c9335677cedada2b780cfb568da	21
49647358dc60ca762634c121e2795de2	20
3b5b0bd275a52462e59a23022bdc6623	20
3662167ec5d34919945f976e0fe10866	19
3aa4d6a778499180bc3292b784e4244e	17
421fd429420c4da696d31ed7bddc00c5	15
34f8a01c025b5192f8a7ef880c3409c2	14
345b0be59d324f159695c22d9c092d2d	14
437274c77e774b1fd9a0c639380fa890	14
4df4cea339aa47bc8be7d58dbd0fbcae	13
7b316059a97260ec664604646938946f	12
4fba3dcfd96b993def58d5066675af34	12
193b9d2d4e205b7093672c567f460cfc	12
473deacd5eb64c039de4ba404cf47fa3	12
32039c7208d04667bf3ba1621012ee72	11
33c434d156ca4b87af0c8f6d010f4aaf	10
3cf43be7ea7698ccc1a9bf489d6d181b	9
42461188e4d6cb7f14471b51aed57384	9
23170c200234499abaf520db3946fa99	6
3faab1f760a14d2bb9295817a287cb1e	5
245fcb9c73a340e3880ec6688d4c8b47	4
40d3d967ed36492b87b3cef3734c2223	4
3e421a5783674de982bce720da80a751	4
304680c0edd72de5cc533acd732a7dac	4
281f947bda91519b2c222f4cfce987f2	4
29d207e690f64586a0ec04a8cc66847e	4
358c769ed71b46808034a03ee9869b90	3
26cc9102f2db1bea62cd0b91f0460b52	3
55fd48f4d06243a4871af47a64267e5a	3
228e719e2fa82159078304eb7bf4f958	3
69b22985c791dc89ced7e4c9fb924528	3
44fb4d091b53c92681d8eb784758a07a	3
1242479ec11b63287d676863a3790266	3
165105ca81e4c1f40ea0611ece33da7d	2
34c13c98e4714868a0a40783e358579b	2
564423b11b11d99c65ab70a08c396f1c	2
31f74730a63c401fa484298702a5bbb7	2
27db5cfc0cc080f6cbec31bff21fb2cb	2
457428583e62bd33ad9988fba6cd8c29	2
722bfbd90433b12bd38bdb9c9a2b06f6	2
1531ad6ed60c1eef73ad0c529d9a45ee	2
237a98bdf108389739e6d74d5d595e4f	2
1ed21630c2bf10cf287b1f4d569f5340	2
0db11d1cf58340d6a059906b8c85a723	2
55a64d62faf4490c9ff328f1ddba8ec0	2
20f94d8689aa433b99ede042c9188c97	2
375e87a89d6a948a7f167befb6031723	2
1ff898b82d0ca268a97b1a064004630e	2
2387296de08e4aa2a8683261c0c0e24b	2
189a48576e85f3b0851d27110e661226	1
69c5cfef5e6db3ab71a184cbd44e5bda	1
2a139a3d7b524900b16f6667ff7644ce	1
1487373324e3ef8296a80a08a27ed71d	1
74910d32f451c8f059def87ade203c75	1
1e1eaf5b8ca2528413a326ad4d343fb9	1
441087fb9008f9de95b65880f0e89ae3	1
16b5d869c678470cf255ddc9736ac1a9	1
33d6db3aca35053018cbd42c894c9a89	1
2ad1f9985166c63477077f6c313ebf58	1
37b951d9959cb814b5b695ba7bdd4dad	1
205a46339802c77f85eb7b15f7448dc5	1
1f9ea7626d07f445d5f24864931cd99d	1
2dec16b81f004a28bbea3aef5f614b92	1
4d0ea2a34b639d3415f3d96087141a6a	1
491a6e881f297e74720c9db50e975950	1
3e0d864a8baada04aa5134eb93fc8b74	1
1efc1ffa66cb3af75f6ce904f0130a2d	1
38bb5a3cc73ae0fe48295ca2960d29e4	1
3a5977ac97c88842fba47f783947e1a2	1
8ce75e41a7b92014d0dd0d203afeab82	1
34a27e5b4df9d9762ca1ec0ed45de214	1
2d5cce153c7a37df329bfc81d410609e	1
27780c842873447aa6fd27023fea33d4	1
2447564cc7c0538fef25635a52ede0c9	1
2db887c28e3c4a4ebb04f43b9f08ee2e	1
35424cdc7aa27fbf316f979e50aa0f5b	1
32b03e3efda2b6db6cf9b1bc0d661618	1
2650ac36aeeed55ff5f85be3e2957309	1
34ef0690c152ad45ccfca6e4b1a98c22	1
31150c804235e0fc575c2d369ea6cbad	1
19e370aad9c4e72e57b72c3fc009cbbe	1
16b29ad66e22498ef58b59f1f400100f	1
39a9d0a7d57d4d87ec78df14187c4cc8	1
1e6401360d35aa184cdcab735ce91a44	1
2fda1c2351fb9809ec912051b7f04f23	1
254c3b66226a4b4b5c8f6f3fcf36dde4	1
24f3920b3768416aa54d00d3be8b509b	1
9d339892f87b36fdc568ba24685ec272	1030
b74b3f124e257d9571fe9632ef017c78	1021
e66454df343ee11984a0ea995bdf8344	1019
f8bd2f2dfd0efd573cf485154e3f5303	1013
fcc1f153d7fc99525537851fc2f5be22	1011
a462defc190d05a8d365cb253022f568	1007
be28a3d9df69abcb4b9f6fccedeef6fd	1006
f47a9d525bdc90d1e1c81f162222e44f	1004
ec430a018db39cc87e85bcde81ea65ed	1002
f31473e226e8c8acc7ccb186f92a0307	994
e92de9d326f56d2a5626539c761e703d	993
d3f936c402b339850dcac26d90d63a0c	944
cba3f4d4fb724a94a84cb4f97e41d883	783
cc52573a529b3210232a60f6b1a6591b	732
ff06c735bf4b9b28382bafbfeac239e4	672
eab3b13568fc5b28daab41ff2e73472a	620
cf14de60bed89227001ae34ee48f48cd	591
ca7cee36b95849f4cd4ad431cd7fca02	527
f231a96ce62db26d17488dc3b156b6c2	493
f2b995fb736bc420b482be32b0ab859e	419
e5692aef9fbbfc65f486b6d31b41fc7c	333
f3ccd24202a27a79d8aa6c391a23f97b	274
fa0add5e22824e588939b5d7184f52e1	202
d231621b4474fb4cc7d9ad69252f6d93	189
eaf9198d416f716274b924df3da3cdc6	188
e01539288195ab5deb18729e6a6f1408	187
f484f9aab02eede5caa774b90c7c8a9f	182
cc526807d73a045448f478bcf87e6e81	149
e49b5df924aa457f98878537a33f320c	143
e93830b1542fa72cd3ff32d780d6c79f	123
d0712d6c3341df717f8cb8a9bf03fc19	60
dd0b2392dc0f3f08d248b771b9c16f28	60
eadf0cc77100bcffce8b940c84c326d2	52
f26d1e05752b4694a105c7371a36ef63	51
e3ba357e6df84486a230d7927ece1f86	46
fd0045a323c73e328c96a6b61d4b421b	40
f353c0f01f5577f7586638557eeccac6	38
c9e204c8ebd542a192d7f45b6b5b23f3	32
f7dbcb8444db4865a77fe80d47fd58fb	30
fad738441e5bd23032fdb8742341160f	26
db10d93bad9741408d08189c52136ece	21
d201d58b3884010af8c0b85e79ebcc68	20
dd2089d2a20c5bcc6f71d5f28fb6c97e	18
d0ffd312555140ddbcf55cf1c1a4dcd6	15
ff8e74337acf4a169c165b866efa63d8	14
ff47d73277b9cd03533e7b5ed17adf71	9
b085588ca17e0df10ee1452510d9862e	8
e9aa623ef741409b9d2b64428d59de8d	8
bba556fa6cf34de977d8620777fe6544	6
ccad60af2f944a9997c33671f0a96ccf	6
b76a9a30651211df97d3e0cb4e4bd9f2	6
deba4dd8c659c3995ec63ce4f4acb179	5
fd3a515567284c064b432f5e6a5ce7b8	4
eb3ef6deb3964f2aaf66a96543c83606	3
e1b2a3f805a04f32932f2ca0ac8befa6	2
bc3f76082279a298b4d65d293bed8999	2
e7315bcd6fc06e9bfddfb6a0ed233034	2
f278166ebd7eadcb9050b897dd8f91bd	2
a9906f42084f4ad2b979263201fd1de5	2
eeefc36180554594ab616a3aafe9cffc	2
df8278d238f4bfee740acefd30e80097	2
e5b7dabb6c43f1e9ccab2f29c435f054	2
fe39a64fd5fa8016d84ee3cae60546b6	2
f5fc28e07a88c7d79d11dca0a0708224	2
c3f0068251e6d5a01e626677a622fd90	2
ec977d146cac6847d64c930e6491c027	2
f6e97eeb6048479c81093e5852ae9500	2
ffb958693e22dafb9a879b0773f73d7b	1
f1dfbcacde36e4ca4e570a7616bce87f	1
dad4d2103ceb2001d9e1c990415c9ba5	1
cf644c47265d034c7e35caf27e481a27	1
fd5b370125420b2b45b89d6d5f9d2978	1
f3330a9c8f81ac0531f1d8a1b5ab8997	1
eb52be0a30d55e6f39f68d83084f344a	1
ccfb28791e14017271d5017dd543ebe5	1
df8481fb17cd6fa91cb10d13c70e6d78	1
e1d71629ad1dbac83fed65b3a924050c	2058
f570210e179a221a310c114d6a531c77	1377
dff615d830895a94757db698e82d8a87	1033
d04d564447b2a6e992adfa3de105a223	1023
a2a10c92b50f9e0338b649e283436a5f	1019
b4a5272d9bddbc07db6eac055d862ebc	1013
a48c0ef6d45d72b1e8765678c2e893f6	1013
cddae451d61f99eb7eceb070b5bd7b25	1012
f96a6943dce9da6f5a33a2d7ba908b36	1011
bc10b6bc24f4a19a23a8039fd5f0ad0e	1008
ae7ee4f958d775bfba917ed016a2fd87	1007
e9bf9cdc47adce5e40c029c9b8a980f6	1007
dd3ef16c8042fbb38a3546bd8b98c108	1005
f7c92404484210e1b91adb9c7bdc3ed5	1005
e2dc8756dbdec6bbaa1eec5a147894bb	1004
c9a6235481543c75a0b464e113feaced	1000
f50c30a689135f40704d48a62a5a16f1	996
dcd193dc9bdd4218ee09e8ec16433b40	894
daa9d9c43357549e3b13dfb05d127196	705
e4806b3e5eb45c284acec0887165216f	704
c8e15fe5a294212f408b18f0b88f3ded	691
cfc95efcd0b27cc284434b1cd9667819	687
a75d30016796cdc9d857def61d350e21	669
fbcf6b7098e97f0511b81b08d4931ed3	669
bd4bc1b6f96b4b64c7a4737c5229d5fc	667
f50746296167e5195e108c9c2aa3d46b	666
c76f97d364ea26053361c14cb62444c9	664
d318bd35dfa97f849573fa116aae2612	545
c770f84c94b81f7f00c8fb8f240b5d0f	535
d7f178c44c67fea62b08ed00b073254b	350
f87e3a4d98bed0b8a613d195ebc8f141	285
e74bdbd8ecc9fd8b74a379702e57e672	284
d30f6e0fe548c6dd0ac7ebd915cccc65	245
eca4ee94d5f1bbf59e7c5b282056fa6e	234
ee8784b6d462c4ed14b206e532a55b72	232
e9e6aa3ebdde4f28edceaebe3d9a316d	230
f7a8cfe14e653f5029b0861e51745105	208
b4e8cf1136e97bec3426e8d1fa627208	194
fd1e46b6d168c1fa6681f081db0f1732	185
f8683a4bb8b1f03272e0c7b2e149be27	184
9c55b8dac72342db32c23fe434799939	175
ddacb5d06332c3c07497dfaee194c020	165
efa9f07020a37a59931b367c8e8d21fe	154
baa7d291955a07b246688e00227b4c1b	142
f883d65629d495f5937986d68fd31c39	142
f940f4afe274bd6bec41a47270616599	141
9d7e3dee11eaa9e2de74979306da96e1	129
ec813678f32d3140596be716783823c8	106
d88c6f25b65285d64a56b57002ca91b2	98
f9826259742fc4a5d5c26d8239b9d594	78
df1946c440d347ebaf231cc25704ab29	77
f00d1c92bb9146e0b1ec7acd71ac6532	72
dabd3b138e064d399d648e2438d12e49	68
ed1c05d0c6de43b99ace900d5438fcf3	67
eaa1658bed594167a53fa9934733ce02	66
c2bd6a1f3ecc0fae14abcdf11b2b12f7	66
d80cd85261504869c68ec9a25ee2a4e7	65
eadcee8577af20e628c5c7d79877208d	61
dfe6db460c6911e683997071bcbb7127	52
eb7dc50f1846430ca97422d79182256e	52
dcdc9e8f746646768ce3df66cdc8f578	50
bf425a7896e30b5dda3a0655a13db430	50
ce0f5e393d674e5d8a36c7687a6d5d07	48
f860939ad13d872d6b6ac395c67dc57b	42
d62cf7aa08ed428d9d4f6de152607975	38
fa6c6fa4a63b492c9a271ebde2f96125	32
eb170e9f3f7140c8b28a13ee4edda595	30
eb45b39767d1b77c4f1e30bd0335aeb4	30
f2d9fde486e855558b500cc1188cb087	28
f6a877038a0fc3dca0b84ed5eedc9056	28
ed49a564622f4e8c9cefaa7dd14acd93	26
eabce1a2545d23998c785531d4708b78	25
ca6e770051e54588b07ed0725b1b2f29	23
f67884eceda26286e09d9d2fe714c545	21
f76400bb4ed94484b55c14e4c3d86fed	21
dc851fc04d334bf5828f9869b0849f12	19
f81dcadad139e2077129256156ac7d1c	18
e31d18e03c7a38388f7644122de89375	17
9f4a1a253636b38de8942d00b3cbf35e	17
ed78f79716cd81b34baf8755483fc020	17
f6cba012945ebcfde00c6341808d5b10	15
c4b119d7c16fb4ab2a3a564911170089	14
bb0f97b581584828b47349b07fa71739	8
e77855315913d5072a5febcf447c536b	7
d8aa371d22ae4e90b33fc1ed30561559	6
e3c48b0344de4fde9db58aa2653720b5	6
ecdf3835801c4388812e88b58fe9efff	5
b94f3c5cc61b4b1394e6b6595f70d824	4
e0e6b2692a954330b4a9cb5e3c99ece4	4
b7f9b5fb0480d49693ad0c0d847a8bb8	2
fff3b4cb1c52f2377a9ad49310e72540	2
ec332e1b3aa11ee5fd513c83d3b7c78f	2
d2953265142dcf1cdc8b003964ee46df	2
ba77be0ed50fc3cb394516b64099e9a5	2
eba2fa80f9a2ad9e26cf42aa406b495e	2
c347f1bc390a95710f4d917feda22b58	2
a315a48307c64cbaa0106f244e429e13	2
bd7ab33ef2cb6b14b5411171af974ded	2
7b829a9c3f2d868dab09e468d99f6034	1
ea7aa9a76b6c4bed98d1c8e0df04d5b4	1
eeb255fb160f4a54b6faf122c1167a3d	1
c9f968e1ae1b5e83bbed28c4d80aa4d9	1
d00bd966e7e044b6b164ddb779afdb69	1
ff6d3f423e0aa09da399e2d0ed0a67b4	1
ff13484337467d4f1e46ad60b1bffab2	1
ecd3487dec684de862a71797290ac637	1
ff6cec7ae19546b28f9caac044ea315b	1
e15a540a53a426f116e8f3ef1cd03cfd	1
db8cd8b76ec5c75741dabec06833b304	1
dc8427b96024c537c529d2c9ba50f840	1
c175a48f8a71747944b0511e7b14354f	1
c5de64367c9d42054a790511d43d1e23	1
f9e3cdcf2b4b1c162f0c711a59386058	1
fd92e6951040e9de01b79659edd5a136	1
fd3821409e48e2befdf38fd59f43a67e	1
b00d4a0adc8f2dbea062ef4469243fcc	1
f7c55f4953b717c43f01cc1f9dc59dd2	1
c5c391ad10f00a16ddafa8a4d1ba6562	1
e8725d2373d5a03e373c414313094b78	1
bae5aa795c21cfb705e5ae25e08d217b	1
fdf833bf82f8bdcf8a82bdb7963a8609	1
0f6f8b8bf9d6ca81d28b723ff1f19e30	2081
18d95e3027398497f07f85f9a2895bbf	1983
167367ea1e5ba6ef36f1b5e2bbf722ae	1942
148f86ad0995081e050cc6b130966e2d	1828
043a4e0456671c6f6f96636833c8c8a6	1697
017ede972c57777964cdca91c01ae4ca	1124
37c97d29014c66afa3a6d47b8d7419aa	1057
0c10a19819ca43dfa9ad74cbcffb6bbb	1048
12d5175636af9c609a77a07a6536d089	1043
1458f2df496b1d212ee573338e43c70b	1038
0613efdd80f62335cdad90591b695977	1035
085a1418624990c29b885f5ce15cb937	1030
0b86718ac81dd76e69229cb96ac71d93	1020
00633eb2e1e9ef0b9e20218e0403be1d	1018
315d303cc86905923a7fccd4aa92f62c	1017
06ef0991a7fee02590c3e1cc133f519d	1017
131e5777985d36118e7e5fb335c75392	1010
0a0a11e2c7b091a59e8f11f8927dda4e	1009
08cf83538f584b263617563133dbaefb	1008
11a22399c2023bb28dea334220453762	1008
10a28a9160102475cbefc086124bf4b3	1008
00af38cd9cf0864a6bff7054898e8cff	1006
0479ae37f7427a0debb276b4779ddeeb	1006
08f291e6c75c8e8b476114a80f0631e0	1006
03de5952ca960304d80d3938334f8f3b	1005
1be2ff458175104a77cb0df3a4a51b3f	1003
1e2f508723a5177a2dbc5a16cf250a18	1003
09979947c31dc4346df9fc137283bec9	1003
25d7bf3d15b7e54e10befb5de203b1f5	1003
1295c17a1f1c13859a63ccf90943535c	1002
0e42229804ade2cc828a7ebb73888f11	1002
192aa2fba83838bc89f4d74f8a4a3d82	1002
0b568e5670bb76e28e4f6e136046287a	1001
0103299985afb59ab4134d72207b8bdd	1001
01490f9595d2a4c7c24a39f23c1dcb8c	1000
08d04e8cbc14d72538611cc59d2b6c30	999
07e27a939a604bc38b75d2cb2028fa2d	998
269f734ce4c3d126cba2fa71e5676e76	995
3c3272a3d99454100cd681dc6ffd28f8	992
0369cdc2a07d22f12fe8d509bc7d653f	987
0192ffc1bf30d371c86ccbb41407d365	979
035153e5974754c2e5b1dd4d783be61d	952
0962cefaaa59e2c647f8530d3d0d1a6b	949
04e9aae1b8aa45ddaf2e7986d1afba65	928
030cd3c6a588c3a64d35912d5cc1174a	913
0023dc09bf87cfeb78c39cf22847cfcf	873
00a9ba835178207757c900feea4cf539	871
0f949ea855c77c6280566da4e0eb1959	836
05fd0e5cd015f0c082357ad045fc9e6c	721
0420af111cf60902ea1ac9f1440e6226	695
0d98a25b8a32c6b0ed0e392d74f2ab97	687
0d961b9fc1f1dd7a7769000e9e4b3c47	684
04e1b028d20a049d36c62557320f8e39	683
05e81da722d68e82fb52ebe82fb92974	675
009ae26a7fcef95346bf0b4d50d7f689	672
015591d30aba43a69d18b14d65b4fcde	671
01d9830cd77a1047f373e627c5cd01ed	668
0ef0d19b09c7720776ad265bbddf2a76	667
035d2a5249bf0fdef5b03a644769dc21	666
0054855bc6a7b624ec1fe49f8c46fbcb	666
1069c1e0292acd7a4bf9b0927f0372ec	656
067a4de1fbd4568c69c335e8b1fa9c63	652
0bee4637a8452d2bea59d10e2c40ecf0	618
28813655ac9f60120fc93d94f21bc1ef	609
14805593cc3163922749d4b5e92b2982	598
0077b1a125e258ddf38292c8130557aa	582
06b5bd3c21538f1d1317d917a45e3e78	541
0f4a4f2fb620603b300207d33566b19e	518
0512cf801db86fcb04b295f53902371f	515
0a4912e3b5e059acfbd33c3954f233c0	506
0260df7bd1186c478a86e2e733deabd4	479
0191d5094c9f6861ec429f67456f64dd	446
0ab7fa26b4a471c0e4aa240d8f5ed12a	436
03660f855f1397379af5af1f8260735c	429
002fb5b3f6cec85ffd65c888392b94e4	411
0a1e7bb88b0b4912b4f87a88c4ca4eaf	392
0974e3cb1d7ce84fb3a2d95e3ca4dfc1	361
0aff7454a5a43732e781bdf370236f84	357
0a4ecd8ee2c2deccc34f9bce778b3f15	338
0063f3533fca27954eb2906bbe3b65e0	337
02d1dd72fb51a7dc61e301ff4b58735e	319
1f0f06ccc495a21346a07dedbe22aba0	312
0a4dfc7f3b79f9b87d5ea8bd6d347c50	304
0cada0fff96295423b65706e178d9fde	263
016326b4a4f8a35baf87a9a28fc93e1f	260
2a838d7cf86edc371c43b8ba0dc5ccf6	234
034665a62c8bed9a703da7715b0cf9d6	217
1724c21bd3f15490bb3f377de28d04c1	213
05356f00b936cc4dd01f61cc0e4c83ff	212
02fd5f1c8ecf41fea7efdc37bbb9a92d	210
3c194e41c0774c46b76b93c34515ef72	204
20db10e36ae047e08a9d2f833ebc60f0	203
008c6d59860727535961ee687c12f53b	202
0156eac165814a768dbb51a13e4217ed	199
00b0e904892c49c3b054db66d88eee81	197
163278d882164b33a01553653f84d1b2	196
0ea21fcf4fd14ee9af955119a02eec88	192
097676252010a37c02590cfc7cac64d0	172
030394a39295c7ae1a3b78432d253681	167
0f90ced21df0f48015a05a6ddf9b0e90	167
08d81fa00be4d41e1d22d1a87392e1b3	162
01dc0643eadae8c5372603ac5bc1b589	157
164e8e1e58a0717782c97cbc154aa8a0	156
0043a7a4dd7c4c356bb621b45355d504	152
030441d07ae0e9168f579562e2197e95	148
0d8275c65d7ccacc07b11d1e5a678b96	141
064c44a8265740019f84fd551333050f	139
2956b1772e9c6d28b0362cf171fe7413	133
1547a3af7320f55a6d030ede46120abe	130
103af899b081423b53f9bd67c1e7ce98	130
04407a2d474a5e3d32f52f0c7149850c	127
0aaca2e3406ead74572471964381db92	127
00a0acf9f4e56f84d942660c7b4375d0	126
1aa3bf9b50278eb38ea740c124a75ee0	124
174306c65a0d4082b6bc081fb3e14a0e	121
42eb95485e3d61d1272f7616dce8ecf5	107
03488c1dad45f2430bfdbb6b711a6ea1	107
09ad659cb373abaaec79c8720248ee31	105
04f27838bf91873d40cb255236a66f21	97
033abb1e8374cec3aee7ed78588ac7f9	89
0787846ecd90a1191d2b8e54ed9cdcf7	86
03b1a5a6dd275c51edc5b51fa384a1c0	86
017e7e8e217b4f4fa6e2637a35016e98	82
028ef356c1714b34ab2eaca73ad35f7d	78
2d8c6975ffbde20f583acb8d263a6c01	77
01cacb3821044b93a33374ec30f9c374	76
10ffe76b54c57aea1396ea7b8178fd91	75
036d6986a133a3703a757f26957655ff	72
0389ee8a83fc4530aaa0828617b4a563	71
027d360ddad825abaab1322563c8371b	69
005e3bcd71094c9fbe9e50784dc7db95	68
1319fb73031242bc8291af744bd79ba7	68
00ba3928e8c94d33b8b40b56c7d13381	67
049ea7154e214cd88bfe1f7bdd9e92f2	67
006e0a229c38782a83ad4ecb73978d65	67
0cc5ce353d2546389e8eff4d7fb9293b	67
253db6c3fa0b4798b586bf84ed91cb42	67
023b6110f0cedc1255f6b97c2c9c24ee	66
32c8fa91746347e7ba8a70205124ad86	62
0bba773893f18723611f1ec9429d3666	61
0f0742f7f82849e7bf75f2aa54cad4a4	59
01f476f6d4f3857d57911e37bffc06cf	58
0a0e51d71153fa026f93da07b6d1a7f6	52
05b299f7130e468ea612b97a262fdfda	49
15576420989f488bbcc98038153a48b6	49
00ac5cdf5f984740a3bfd1a0fb195446	48
07ec03e2bbf44f2e8890bd478d31e8a1	47
005ec1f3b53c443ba69f692df32f2697	46
02228ee446f141158a0372366de4d1ac	46
01c5d6d18f444b74b8dd94cc194bc330	46
1bcea62d9fd7036d2bb657a42552037c	45
07fa739e320f4ee496040abbfc11021b	43
0710f2bc0c605f10d5f33293bd3e7a8d	43
00342940c45746c8b1014650e2f504b4	40
1ae0e1606a6844838df4acb415b888b8	40
0c658226dd15217f39cebd0a7380494e	40
0efebb8317f64668a6ef9ac94606c3aa	39
0423be19e5e94c03a1323ac153dd67c6	36
091e0c61ce5890bd6dd4a3c61801327a	36
07feba4e1b867c717311f33b22aba44d	35
034ff49dbe0f4aaac9d4aeae78a941ea	33
0cbe81399e91fd5ac7df717b0c2d77e1	33
19732c5cb4c143949b9286c1e8eb4af8	32
00dfb772bb4a4b7b902cdbfb20006216	32
0137b68ac749dd52abf31fc837dc76f7	31
0a86c0188f8694fce87468c4bf7f20a3	30
08a96e0f01373441e89c5e66e89593a1	29
06665eca66c430e098090d12313c6282	28
0823655fed32562b05a2383524e9cbb1	27
06f12da9252b8e28589e2ec0ee99f6e5	26
22bcfb6a1bef478d8326cdb37d09adb6	26
08798e222a0212d77f02d14695ee2b73	24
0235851199469e4ad0433c254552ebb1	24
17248c728d05f8d18f47271452c49b4e	21
017806464db11723949d2dc65aafddec	21
2ad2dd221c548e310a197e0632fc8c1c	20
086904e13d8e495d1c83538acf306eb2	19
015b14081a374f88a883175609e821f2	19
07114728b8ff8d01a2b643c63276f902	18
18589b6b05383a3645d09968c1f7c6e0	17
067d52d4d3bafd785c45e1a7ec9975c3	16
0194ac53dbfe4397a80812f01c1d1b7a	15
097bd0013084a050bd121982e7ebba00	15
1796cfd45c994e3e966e42b627f4163e	14
05696970bdb95a9bd8f39a63f718a483	14
09f970e163294c998f98131a5a70e614	12
01a963798a944663a63fb66733b54457	11
0278e71f4b534c6db131dad097a60025	10
168bd16b368940c0b0cb55211130ca20	9
0b22c58beb09451b8dee3fbfd5b6c548	8
00b57dbf02234e7b9dc84ccab13c7a11	7
257370a718510c032925a3454145731e	7
0675131eed233cf45e179f285e4e570c	7
1e5daf52009711e782427071bcc9e599	6
020962b344e84931af4c4b6eba2de05c	6
0cb64fc080029707069c8166e48b6268	5
0934deb99d0fe08e041a427beb4973fe	5
0f4b0e0a916aadbb26b2f1192870cc01	5
05fd4e0357d620f1ef7c98a8a4f4efe5	5
202c53f97cbf4b16af0478312e43c2a0	4
0469fcc796a9679a633d9d0f4a2acfdc	4
03f32bdf9a974b5f918946627cf3d6f7	4
0748424d4b0e5b4d6021ca3191fb391a	3
0ea7d589e413c6e665875f1db4049cb0	3
